loan_status,loan_amnt,int_rate,installment,annual_inc,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,loss
1,21600,8.18,678.67,128000.0,12178.0,29.4,43.0,7.0,22980.8,-1380.7999999999993
1,24000,11.99,797.03,128000.0,17592.0,54.5,32.0,4.0,25853.11,-1853.1100000000006
1,8000,8.19,251.4,31000.0,5393.0,39.9,27.0,6.0,8384.54,-384.5400000000009
1,28000,7.89,833.0390000000002,98500.0,37066.0,85.0,17.0,2.0,26131.192000000003,1868.8079999999973
1,5000,16.99,178.24,50000.0,16417.0,84.2,26.0,9.0,5072.9,-72.89999999999964
1,8800,7.89,275.32,80000.0,8521.0,35.5,14.0,2.0,9322.2,-522.2000000000007
1,5000,7.89,156.43,90000.0,7118.0,17.8,25.0,7.0,5150.84,-150.84000000000015
1,8000,9.99,258.1,45000.0,8193.0,22.1,22.0,7.0,8347.56,-347.5599999999995
1,6400,7.26,198.38,21000.0,5161.0,13.9,30.0,6.0,6716.71,-316.71000000000004
1,5600,5.93,170.19,60000.0,1730.0,4.8,36.0,9.0,5846.88,-246.8800000000001
1,6600,10.99,216.05,75000.0,5726.0,70.7,32.0,2.0,7011.64,-411.6400000000003
1,11500,8.19,361.38,79000.0,10154.0,61.9,28.0,6.0,12319.16,-819.1599999999999
1,17000,6.03,517.41,110000.0,5372.0,12.0,31.0,4.0,18035.51,-1035.5099999999984
1,8800,7.89,275.32,60000.0,12873.0,70.7,20.0,4.0,9402.43,-602.4300000000003
1,11200,9.17,357.05,70000.0,35782.0,77.1,21.0,5.0,11648.86,-448.8600000000006
1,11000,6.24,335.84,59000.0,21202.0,61.1,38.0,5.0,11426.41,-426.40999999999985
1,3000,6.68,92.2,40000.0,3005.0,10.7,20.0,0.0,3118.55,-118.55000000000018
1,21000,14.99,727.87,66851.0,25529.0,82.6,19.0,4.0,24378.23001,-3378.2300099999993
1,7000,8.18,219.94,51000.0,10922.0,32.4,43.0,4.0,7423.67,-423.6700000000001
0,26275,18.25,833.0390000000002,73000.0,30897.0,85.0,10.0,0.0,10458.67,15816.33
1,25000,12.59,833.0390000000002,128000.0,37066.0,80.7,24.0,6.0,25424.19,-424.1899999999987
1,5600,10.99,183.32,40000.0,10589.0,38.9,34.0,4.0,6187.76,-587.7600000000002
0,14725,14.65,507.93,38800.0,15061.0,75.7,17.0,4.0,4640.82,10084.18
1,14000,10.99,458.28,128000.0,29780.0,30.3,19.0,3.0,14461.65,-461.64999999999964
1,28000,7.26,833.0390000000002,125000.0,18774.0,49.8,9.0,4.0,26131.192000000003,1868.8079999999973
1,10000,8.18,314.2,59000.0,6458.0,72.6,25.0,0.0,10582.71,-582.7099999999991
1,8000,11.99,265.68,75000.0,6264.0,48.0,21.0,5.0,8739.45,-739.4500000000007
1,35000,17.86,833.0390000000002,128000.0,37066.0,27.1,38.0,9.0,26131.192000000003,8868.807999999997
1,14400,6.24,439.65,85000.0,5203.0,19.0,32.0,4.0,15015.3,-615.2999999999993
1,5875,14.99,203.64,28000.0,3569.0,65.0,11.0,2.0,7038.53,-1163.5299999999997
1,6000,9.17,191.28,47500.0,5620.0,40.7,15.0,2.0,6219.02,-219.02000000000044
1,9000,10.99,294.61,46000.0,12470.0,38.0,33.0,9.0,9454.06,-454.0599999999995
1,4000,13.67,136.08,70000.0,19191.0,54.5,43.0,9.0,4272.96,-272.96000000000004
0,4700,9.17,149.84,46000.0,4945.0,28.6,43.0,3.0,1795.69,2904.31
0,19200,6.49,588.38,96000.0,24077.0,55.7,17.0,2.0,4700.12,14499.880000000001
1,3000,8.67,94.94,70000.0,15723.0,40.1,16.0,4.0,3142.02,-142.01999999999998
1,16000,6.49,490.32,100000.0,8240.0,18.4,16.0,4.0,16414.18,-414.1800000000003
1,6500,9.17,207.22,30000.0,10350.0,30.0,30.0,4.0,7073.97,-573.9700000000003
0,12000,8.18,377.04,99000.0,11643.0,85.0,18.0,3.0,4541.41,7458.59
1,8400,5.93,255.28,55000.0,10466.0,22.5,13.0,1.0,8976.410003,-576.4100030000009
1,1875,12.69,62.9,44000.0,18262.0,61.5,22.0,4.0,2076.46,-201.46000000000004
1,4200,11.53,138.56,24324.0,3976.0,68.6,11.0,4.0,4505.98,-305.97999999999956
1,9600,13.33,324.99,115000.0,10831.0,34.9,37.0,9.0,10557.11,-957.1100000000006
1,28000,7.89,833.0390000000002,128000.0,37066.0,82.5,30.0,3.0,26131.192000000003,1868.8079999999973
1,20000,11.53,659.81,128000.0,11609.0,36.6,39.0,2.0,20603.74,-603.7400000000016
1,15000,12.69,503.18,36600.0,9774.0,75.2,27.0,8.0,17128.80001,-2128.800009999999
1,16000,6.24,488.5,65000.0,16619.0,63.4,24.0,4.0,16722.58,-722.5800000000017
1,16000,7.89,500.58,52000.0,15883.0,57.3,17.0,1.0,17213.54,-1213.5400000000009
1,28000,6.89,833.0390000000002,128000.0,18948.0,19.1,29.0,5.0,26131.192000000003,1868.8079999999973
1,8000,6.99,246.99,67000.0,10960.0,50.7,27.0,4.0,8445.32,-445.3199999999997
1,8500,5.32,255.98,68000.0,9933.0,24.7,6.0,3.0,8582.62,-82.6200000000008
0,19950,9.49,638.97,40000.0,6285.0,30.5,4.0,0.0,3823.3,16126.7
1,12000,10.99,392.81,100000.0,9343.0,50.1,7.0,4.0,13227.19,-1227.1900000000005
1,5500,9.17,175.34,60000.0,568.0,6.2,15.0,2.0,5958.25,-458.25
1,17550,19.24,645.45,42000.0,24882.0,85.0,10.0,3.0,21219.01,-3669.0099999999984
0,12000,10.49,389.98,40000.0,13108.0,38.9,26.0,9.0,5452.73,6547.27
1,4000,7.26,123.99,54000.0,11249.0,34.8,33.0,6.0,4234.37,-234.3699999999999
1,10500,5.32,316.21,58000.0,9841.0,28.8,43.0,6.0,10851.83,-351.8299999999999
0,10000,9.17,318.79,70928.0,36550.0,52.6,36.0,7.0,2295.27,7704.73
1,10000,12.69,335.45,68000.0,6097.0,67.7,32.0,9.0,10302.89,-302.8899999999994
1,2400,7.89,75.09,45000.0,4483.0,33.0,43.0,4.0,2484.38,-84.38000000000011
1,19200,12.69,644.07,115000.0,24943.0,81.8,34.0,6.0,21259.33,-2059.3300000000017
1,11200,6.24,341.95,120000.0,21592.0,46.0,34.0,4.0,11404.47,-204.46999999999935
1,24350,13.33,824.33,58000.0,32310.0,73.4,22.0,5.0,26131.192000000003,-1781.1920000000027
1,4500,7.49,139.96,49000.0,4069.0,44.2,28.0,4.0,4746.140001,-246.14000099999976
1,6200,8.18,194.81,84004.0,24526.0,21.2,40.0,6.0,6627.24,-427.2399999999998
1,5700,12.29,190.12,22000.0,5547.0,39.9,15.0,6.0,6183.28,-483.27999999999975
1,23000,6.92,709.34,105000.0,15226.0,54.8,43.0,6.0,23962.14,-962.1399999999994
1,12000,12.69,402.54,85000.0,37066.0,69.4,21.0,5.0,13122.13,-1122.1299999999992
1,8400,13.99,287.06,80000.0,4954.0,75.0,18.0,3.0,9828.23,-1428.2299999999996
1,5400,9.17,172.15,27000.0,6705.0,20.1,13.0,6.0,5553.29,-153.28999999999996
1,3500,9.49,112.1,65000.0,3211.0,26.3,18.0,6.0,3551.01,-51.01000000000022
1,35000,13.33,833.0390000000002,128000.0,37066.0,85.0,33.0,3.0,26131.192000000003,8868.807999999997
1,4850,12.29,161.77,26000.0,7095.0,83.5,8.0,1.0,5213.94,-363.9399999999996
1,8500,8.18,267.07,83130.0,6664.0,59.0,25.0,4.0,9052.5,-552.5
1,8500,5.32,255.98,58000.0,19498.0,48.9,32.0,4.0,8769.87,-269.8700000000008
1,28000,9.99,833.0390000000002,128000.0,22856.0,60.3,24.0,4.0,26131.192000000003,1868.8079999999973
1,15000,6.39,458.99,78000.0,19950.0,39.8,33.0,8.0,15733.45,-733.4500000000007
1,10000,12.39,334.01,70000.0,13147.0,57.2,43.0,4.0,11128.39,-1128.3899999999994
1,12000,10.99,392.81,55000.0,6935.0,21.6,21.0,4.0,12957.9,-957.8999999999996
1,16000,5.32,481.84,110000.0,14028.0,20.1,36.0,8.0,16215.69,-215.6900000000005
0,16000,5.32,481.84,80000.0,23027.0,28.3,28.0,6.0,4327.1,11672.9
1,28700,13.99,833.0390000000002,62400.0,26351.0,60.6,33.0,7.0,26131.192000000003,2568.8079999999973
1,20000,12.99,673.79,40968.0,16258.0,65.8,8.0,2.0,22244.93,-2244.9300000000003
1,10000,6.24,305.31,100000.0,9343.0,30.1,9.0,2.0,10480.82,-480.8199999999997
1,35000,10.49,833.0390000000002,112000.0,1827.0,10.1,18.0,6.0,26131.192000000003,8868.807999999997
1,6000,14.48,206.47,35000.0,4080.0,54.4,9.0,4.0,6239.0,-239.0
1,5500,5.32,165.64,55000.0,5228.0,34.9,14.0,1.0,5689.7,-189.69999999999982
1,15000,14.65,517.42,64000.0,13955.0,54.9,38.0,7.0,17123.99,-2123.9900000000016
1,14000,9.99,451.68,80000.0,14007.0,57.2,18.0,2.0,15020.3,-1020.2999999999993
0,15000,13.66,510.2,42000.0,12308.0,85.0,25.0,4.0,7767.13,7232.87
1,8800,6.49,269.68,87100.0,37066.0,38.8,20.0,2.0,9244.41,-444.40999999999985
1,9000,10.99,294.61,64000.0,12638.0,68.7,33.0,5.0,9587.08,-587.0799999999999
1,30000,8.18,833.0390000000002,78000.0,23748.0,65.1,14.0,3.0,26131.192000000003,3868.8079999999973
1,11000,16.55,389.73,37000.0,12307.0,49.6,16.0,9.0,12850.39001,-1850.3900099999992
1,11200,5.32,337.29,65000.0,11411.0,46.8,35.0,6.0,11697.97,-497.96999999999935
1,3000,16.55,106.29,54000.0,5447.0,72.6,22.0,6.0,3382.35,-382.3499999999999
1,6500,9.49,208.19,85500.0,19449.0,70.7,24.0,4.0,7074.48,-574.4799999999996
0,12650,18.25,458.92,39600.0,12347.0,57.2,23.0,5.0,3199.61,9450.39
1,24000,9.76,771.72,128000.0,11608.0,72.1,28.0,5.0,25884.0,-1884.0
0,26000,14.65,833.0390000000002,85000.0,16338.0,67.0,12.0,3.0,6235.63,19764.37
1,8225,12.69,275.91,49600.0,7905.0,69.3,41.0,6.0,9111.45,-886.4500000000007
1,8000,10.99,261.88,80000.0,10985.0,85.0,5.0,0.0,8713.38,-713.3799999999992
0,15000,11.99,498.15,70000.0,21979.0,75.0,43.0,6.0,4473.36,10526.64
1,4000,15.61,139.86,45000.0,3409.0,41.1,22.0,8.0,4036.43,-36.429999999999836
1,9600,12.69,322.04,89487.0,29851.0,64.0,25.0,9.0,10181.4,-581.3999999999996
1,16500,7.89,516.22,58500.0,16333.0,69.8,30.0,3.0,18132.5,-1632.5
1,18000,8.18,565.56,65000.0,25901.0,46.3,10.0,2.0,19175.10001,-1175.1000099999983
1,8500,11.44,280.06,38000.0,8442.0,85.0,17.0,1.0,9467.24,-967.2399999999998
0,7200,9.17,229.53,61000.0,13741.0,26.0,43.0,9.0,2737.45,4462.55
1,18000,8.18,565.56,52000.0,9775.0,59.6,11.0,5.0,18990.16,-990.1599999999999
1,19000,5.32,572.19,125000.0,36184.0,34.3,34.0,5.0,19856.66,-856.6599999999999
0,5900,15.61,206.3,21000.0,6962.0,55.7,15.0,7.0,2889.83,3010.17
1,16000,8.38,504.2,61000.0,22422.0,48.4,26.0,5.0,16859.4,-859.4000000000015
1,24000,7.89,750.86,120000.0,37066.0,57.3,27.0,2.0,24668.21,-668.2099999999991
1,6400,13.33,216.66,54005.0,2743.0,29.0,27.0,8.0,6440.29,-40.289999999999964
0,15400,8.18,483.86,53000.0,35313.0,80.3,43.0,9.0,5799.32,9600.68
1,28000,12.29,833.0390000000002,128000.0,19298.0,45.0,16.0,7.0,26131.192000000003,1868.8079999999973
1,14000,12.69,469.63,89000.0,28987.0,59.0,43.0,9.0,16006.26001,-2006.26001
0,21000,9.99,677.52,128000.0,37066.0,59.5,34.0,9.0,7391.45,13608.55
1,8750,16.99,311.92,30000.0,9046.0,37.5,34.0,8.0,9322.87,-572.8700000000008
1,13700,13.99,468.17,46550.0,33355.0,85.0,20.0,2.0,15755.23,-2055.2299999999996
1,8000,14.65,275.96,35000.0,8510.0,33.0,14.0,7.0,8572.47,-572.4699999999993
1,17000,12.69,570.27,90000.0,16806.0,70.3,23.0,6.0,19458.65,-2458.6500000000015
1,10000,9.49,320.29,91000.0,20385.0,47.7,41.0,8.0,11210.22,-1210.2199999999993
1,10000,12.69,335.45,51000.0,12558.0,68.6,22.0,4.0,11276.88,-1276.8799999999992
1,2525,15.41,88.04,25000.0,1766.0,35.0,26.0,2.0,2765.77,-240.76999999999998
1,11000,11.53,362.9,42000.0,8521.0,40.8,11.0,5.0,12342.48211,-1342.4821100000008
1,14000,8.18,439.88,47000.0,14388.0,46.3,25.0,3.0,14693.0,-693.0
1,35000,13.33,833.0390000000002,120000.0,37066.0,85.0,28.0,2.0,26131.192000000003,8868.807999999997
1,16000,5.32,481.84,128000.0,18107.0,14.2,43.0,7.0,16541.22,-541.2200000000012
1,15000,6.49,459.67,69000.0,18613.0,25.3,43.0,9.0,16271.06,-1271.0599999999995
0,24000,6.39,734.38,82000.0,35900.0,60.3,20.0,4.0,5866.52,18133.48
1,13000,9.99,419.42,50000.0,13631.0,37.7,23.0,5.0,14633.65,-1633.6499999999996
1,6000,10.64,195.42,51000.0,21692.0,67.8,10.0,2.0,6097.96,-97.96000000000004
1,8000,9.17,255.04,60000.0,19652.0,48.3,20.0,2.0,8339.37,-339.3700000000008
1,24000,10.64,781.65,125000.0,25295.0,44.2,22.0,4.0,25489.08,-1489.0800000000017
0,10000,11.53,329.91,50000.0,31470.0,79.1,27.0,3.0,2021.09,7978.91
1,25000,9.99,806.57,128000.0,37066.0,82.9,19.0,2.0,26131.192000000003,-1131.1920000000027
1,14400,6.03,438.28,78000.0,8173.0,15.9,23.0,6.0,15031.22,-631.2199999999993
1,27500,7.26,833.0390000000002,89000.0,18753.0,85.0,21.0,2.0,26131.192000000003,1368.8079999999973
1,20000,8.18,628.39,96000.0,37066.0,51.4,43.0,6.0,21809.88,-1809.880000000001
1,10000,9.49,320.29,45000.0,12565.0,32.0,23.0,2.0,10880.24,-880.2399999999998
1,15600,12.69,523.3,125000.0,13790.0,53.7,36.0,9.0,17574.58,-1974.5800000000017
1,35000,7.26,833.0390000000002,128000.0,37066.0,35.9,43.0,4.0,26131.192000000003,8868.807999999997
1,24000,8.18,754.07,128000.0,6770.0,27.4,40.0,2.0,25497.94,-1497.9399999999987
1,30000,15.61,833.0390000000002,78500.0,37066.0,48.7,26.0,6.0,26131.192000000003,3868.8079999999973
1,18575,6.92,572.87,115000.0,8200.0,16.4,30.0,4.0,19869.53,-1294.5299999999988
1,14400,9.17,459.06,49000.0,11241.0,54.6,15.0,2.0,15798.94,-1398.9400000000005
1,7000,9.99,225.84,45000.0,25341.0,61.1,14.0,2.0,7456.92,-456.9200000000001
0,5600,13.33,189.58,50000.0,4477.0,60.5,21.0,9.0,1738.82,3861.1800000000003
0,19225,12.99,647.68,48575.0,28278.0,63.7,43.0,6.0,10982.81,8242.19
1,8000,10.99,261.88,35000.0,9172.0,34.0,43.0,7.0,8357.67,-357.6700000000001
1,20000,9.99,645.25,69400.0,35685.0,61.2,24.0,1.0,20629.26,-629.2599999999984
1,2800,13.33,94.79,65000.0,15926.0,59.6,16.0,5.0,3080.34,-280.34000000000015
1,10000,7.89,312.86,105000.0,7362.0,32.4,7.0,2.0,10630.88,-630.8799999999992
0,7700,7.26,238.68,41600.0,7703.0,24.1,17.0,3.0,3335.31,4364.6900000000005
1,5000,8.18,157.1,41000.0,5957.0,38.2,18.0,1.0,5431.33,-431.3299999999999
0,8400,12.69,281.78,78580.0,7233.0,70.2,23.0,8.0,275.86,8124.14
1,25000,5.32,752.87,128000.0,29263.0,62.3,15.0,1.0,25822.26,-822.2599999999984
1,10000,13.33,338.54,47844.0,2839.0,46.5,19.0,4.0,10814.93,-814.9300000000003
1,18000,7.26,557.94,89000.0,474.0,1.7,18.0,3.0,18255.74,-255.7400000000016
1,10000,5.32,301.15,55000.0,9575.0,31.9,11.0,3.0,10337.12,-337.1200000000008
1,10000,14.65,344.95,45000.0,6302.0,26.0,25.0,9.0,10893.77,-893.7700000000004
1,12000,10.99,392.81,73000.0,17081.0,70.9,20.0,3.0,13090.46,-1090.4599999999991
1,4000,10.64,130.28,34200.0,8129.0,21.4,43.0,7.0,4321.59,-321.59000000000015
1,20000,5.32,602.3,115000.0,18463.0,38.1,12.0,1.0,20621.11,-621.1100000000006
1,35000,8.18,833.0390000000002,128000.0,34439.0,67.3,28.0,1.0,26131.192000000003,8868.807999999997
1,30000,7.26,833.0390000000002,120000.0,37066.0,34.4,43.0,4.0,26131.192000000003,3868.8079999999973
0,10000,16.99,356.48,40000.0,15094.0,61.1,21.0,4.0,3402.31,6597.6900000000005
1,20400,12.69,684.32,85000.0,5697.0,85.0,43.0,8.0,23342.12,-2942.119999999999
1,20000,9.17,637.58,80000.0,30336.0,47.9,16.0,5.0,21730.67,-1730.6699999999983
0,10775,17.86,388.79,24500.0,3044.0,47.6,8.0,4.0,2252.55,8522.45
0,20000,6.68,614.62,85000.0,34162.0,51.2,34.0,7.0,5527.58,14472.42
1,3425,13.33,115.95,45000.0,17697.0,78.3,28.0,6.0,3798.28,-373.2800000000002
1,4500,12.29,150.09,34000.0,6684.0,45.2,24.0,6.0,4784.5,-284.5
1,5000,6.24,152.66,13600.0,11768.0,39.4,34.0,6.0,5259.84,-259.84000000000015
0,7000,11.44,230.64,78000.0,5336.0,31.6,21.0,6.0,2071.31,4928.6900000000005
1,35000,9.17,833.0390000000002,87539.0,26395.0,85.0,21.0,2.0,26131.192000000003,8868.807999999997
1,12300,8.18,386.46,60000.0,4665.0,17.7,43.0,7.0,13119.46,-819.4599999999991
1,18000,7.89,563.15,80000.0,20843.0,45.6,32.0,1.0,19346.86,-1346.8600000000006
1,10000,8.18,314.2,85000.0,35581.0,37.8,36.0,6.0,10620.62,-620.6200000000008
1,19000,6.89,585.71,70000.0,19088.0,42.4,14.0,4.0,19781.6,-781.5999999999985
1,9000,8.18,282.78,39000.0,3184.0,7.3,12.0,1.0,9543.75,-543.75
1,7000,7.49,217.72,67000.0,34850.0,69.6,31.0,1.0,7652.970001,-652.9700009999997
1,8000,5.32,240.92,120000.0,30266.0,41.3,27.0,2.0,8209.67,-209.67000000000007
0,10000,12.29,333.53,56000.0,25408.0,85.0,20.0,5.0,4443.37,5556.63
1,9600,9.17,306.04,28000.0,10694.0,36.5,32.0,7.0,9941.790002,-341.79000199999973
1,5500,5.32,165.64,30451.0,4050.0,7.2,17.0,5.0,5538.084525,-38.08452500000021
1,17525,11.53,578.16,96000.0,8968.0,35.2,18.0,9.0,17796.89,-271.8899999999994
1,13000,7.89,406.72,80000.0,10501.0,43.8,23.0,4.0,13928.8,-928.7999999999993
1,7200,8.18,226.23,50000.0,9091.0,54.4,24.0,7.0,7409.56,-209.5600000000004
1,11000,7.89,344.15,125000.0,17521.0,61.0,43.0,8.0,11448.46,-448.4599999999991
1,8500,11.53,280.42,35000.0,11710.0,85.0,8.0,6.0,9584.320003,-1084.3200030000007
1,10000,9.99,322.63,45000.0,11832.0,51.0,32.0,5.0,11140.02,-1140.0200000000004
0,20000,14.65,689.89,68000.0,26503.0,83.6,29.0,2.0,5531.67,14468.33
1,25000,7.26,774.91,128000.0,7766.0,31.0,22.0,2.0,26131.192000000003,-1131.1920000000027
1,3000,12.05,99.72,35000.0,3466.0,38.5,29.0,4.0,3330.52,-330.52
1,15450,12.69,518.27,67000.0,35804.0,78.2,25.0,3.0,15881.61,-431.6100000000006
0,8000,6.68,245.85,31523.48,8136.0,40.3,22.0,1.0,1735.34,6264.66
1,20400,9.17,650.33,96000.0,7434.0,40.6,18.0,3.0,21292.71,-892.7099999999991
1,35000,12.69,833.0390000000002,110000.0,37066.0,54.0,43.0,4.0,26131.192000000003,8868.807999999997
0,12600,17.57,452.81,35000.0,3790.0,28.7,12.0,4.0,5896.87,6703.13
1,35000,14.33,833.0390000000002,90000.0,25485.0,76.5,29.0,6.0,26131.192000000003,8868.807999999997
1,7000,11.53,230.94,36000.0,7342.0,50.3,6.0,5.0,7592.87,-592.8699999999999
1,17400,9.17,554.7,92000.0,19263.0,58.6,18.0,5.0,19180.38,-1780.380000000001
1,14000,7.89,438.0,70000.0,13889.0,47.1,28.0,3.0,15332.84,-1332.8400000000001
1,13075,7.89,409.06,80000.0,12614.0,73.8,13.0,3.0,14022.58,-947.5799999999999
1,5550,10.99,181.68,50000.0,7606.0,55.7,29.0,6.0,5922.88,-372.8800000000001
1,13500,6.49,413.71,82000.0,10354.0,80.9,26.0,0.0,14089.73,-589.7299999999996
1,25000,6.89,770.68,128000.0,2669.0,5.8,38.0,8.0,26131.192000000003,-1131.1920000000027
1,3875,17.86,139.82,50000.0,3806.0,14.9,43.0,7.0,4042.04,-167.03999999999996
0,5600,12.69,187.86,31000.0,2360.0,15.9,26.0,7.0,2062.51,3537.49
1,30000,10.99,833.0390000000002,128000.0,23652.0,58.5,20.0,7.0,26131.192000000003,3868.8079999999973
1,28000,6.24,833.0390000000002,128000.0,37066.0,48.0,21.0,1.0,26131.192000000003,1868.8079999999973
0,20000,6.24,610.62,108909.0,19097.0,41.1,28.0,2.0,7320.51,12679.49
1,2500,12.59,83.75,50000.0,6571.0,31.7,7.0,1.0,2721.77,-221.76999999999998
1,28000,6.92,833.0390000000002,128000.0,30289.0,29.8,43.0,9.0,26131.192000000003,1868.8079999999973
1,15000,8.18,471.3,60000.0,13031.0,16.6,26.0,9.0,15511.5,-511.5
0,6000,11.53,197.95,120000.0,5372.0,85.0,25.0,6.0,1579.76,4420.24
1,10000,12.99,336.9,62000.0,12453.0,85.0,16.0,4.0,10326.38,-326.3799999999992
1,12000,13.33,406.24,125000.0,32232.0,79.8,17.0,5.0,12718.3,-718.2999999999993
0,25000,15.61,833.0390000000002,102000.0,28911.0,60.0,32.0,9.0,10467.76,14532.24
1,5000,13.33,169.27,72000.0,23343.0,85.0,12.0,1.0,5518.27,-518.2700000000004
1,28000,9.99,833.0390000000002,119000.0,37066.0,85.0,11.0,1.0,26131.192000000003,1868.8079999999973
1,10000,7.89,312.86,54000.0,11933.0,50.6,23.0,2.0,10158.74,-158.73999999999978
1,14000,10.49,454.97,64000.0,11932.0,73.0,33.0,3.0,14952.07,-952.0699999999997
1,6000,10.99,196.41,128000.0,7605.0,68.5,27.0,6.0,6325.17,-325.1700000000001
0,10550,12.29,351.88,24000.0,10556.0,39.1,20.0,4.0,2479.61,8070.389999999999
1,2000,9.17,63.76,87000.0,11194.0,49.5,43.0,9.0,2142.43,-142.42999999999984
1,20000,8.19,628.49,115000.0,37066.0,32.0,24.0,5.0,21927.04,-1927.0400000000009
0,16800,7.26,520.74,110000.0,11964.0,52.7,17.0,5.0,4177.42,12622.58
1,12000,5.32,361.38,60000.0,11756.0,25.8,20.0,2.0,12224.48,-224.47999999999956
1,10000,6.92,308.41,40000.0,9266.0,47.0,25.0,2.0,10408.65,-408.64999999999964
1,1500,12.69,50.32,33660.0,4477.0,32.4,9.0,2.0,1669.03,-169.02999999999997
1,7500,10.99,245.51,50000.0,7363.0,47.5,20.0,6.0,7876.92,-376.9200000000001
1,13000,7.89,406.72,125000.0,15085.0,31.4,32.0,7.0,14059.94,-1059.9400000000005
0,18000,13.33,609.36,64000.0,14325.0,64.2,43.0,9.0,4848.22,13151.779999999999
1,14000,5.32,421.61,40000.0,2741.0,7.7,37.0,0.0,14057.93,-57.93000000000029
0,4200,18.55,153.01,25000.0,5893.0,42.1,14.0,5.0,1398.16,2801.84
1,8000,13.66,272.11,37000.0,4415.0,32.0,9.0,5.0,9485.83,-1485.83
1,10000,5.32,301.15,55000.0,7769.0,22.3,14.0,1.0,10153.89,-153.88999999999942
1,10000,8.19,314.25,40000.0,11294.0,61.7,29.0,6.0,10402.06,-402.0599999999995
1,16000,6.49,490.32,75000.0,28381.0,85.0,21.0,2.0,17028.4,-1028.4000000000015
1,24325,15.61,833.0390000000002,61000.0,11475.0,75.5,32.0,5.0,26131.192000000003,-1806.1920000000027
1,28000,10.99,833.0390000000002,73000.0,35513.0,64.6,33.0,9.0,26131.192000000003,1868.8079999999973
1,31550,9.17,833.0390000000002,122000.0,14750.0,60.7,27.0,8.0,26131.192000000003,5418.807999999997
1,10000,12.69,335.45,120000.0,8078.0,61.7,23.0,4.0,10384.39,-384.3899999999994
1,5000,11.53,164.96,28000.0,2304.0,62.3,8.0,4.0,5441.88,-441.8800000000001
1,10000,8.19,314.25,70000.0,15594.0,39.1,39.0,4.0,10101.43,-101.43000000000029
0,18000,12.29,600.36,80000.0,18224.0,55.9,13.0,6.0,5262.05,12737.95
1,16000,10.99,523.75,60000.0,25327.0,65.8,17.0,2.0,17181.97,-1181.9700000000012
1,9000,7.89,281.58,65200.0,10369.0,44.3,27.0,5.0,9296.2,-296.2000000000007
1,15000,9.99,483.94,112000.0,28321.0,58.5,30.0,6.0,16444.64,-1444.6399999999994
1,4575,16.49,161.96,14496.0,2252.0,54.9,8.0,7.0,5090.13,-515.1300000000001
1,10000,11.53,329.91,36480.0,11469.0,77.5,14.0,4.0,10538.7,-538.7000000000007
1,7500,12.29,250.15,45000.0,21653.0,47.3,32.0,7.0,8204.89,-704.8899999999994
1,8000,12.29,266.83,70000.0,18041.0,45.5,30.0,8.0,8956.45,-956.4500000000007
1,12000,6.89,369.93,82000.0,10280.0,33.8,20.0,6.0,12174.87,-174.8700000000008
1,25000,6.49,766.12,75000.0,26026.0,54.6,11.0,0.0,26131.192000000003,-1131.1920000000027
1,9000,6.24,274.78,60000.0,8951.0,30.9,27.0,2.0,9362.5,-362.5
1,20000,12.69,670.9,50000.0,23947.0,85.0,43.0,7.0,20273.17,-273.16999999999825
1,15000,12.29,500.3,78000.0,9926.0,53.4,24.0,6.0,16255.29,-1255.2900000000009
1,6400,9.99,206.48,52200.0,15996.0,85.0,27.0,1.0,6630.75,-230.75
1,9600,11.44,316.3,56000.0,9081.0,68.3,9.0,4.0,10950.49,-1350.4899999999998
1,11500,6.24,351.11,71000.0,4744.0,8.0,43.0,9.0,12107.60202,-607.6020200000003
1,17000,12.29,567.01,54000.0,10325.0,45.7,9.0,5.0,18747.58,-1747.5800000000017
1,9100,16.55,322.41,86500.0,2557.0,10.4,43.0,9.0,10255.29,-1155.2900000000009
1,4925,10.64,160.4,60000.0,8855.0,30.2,22.0,4.0,5322.05,-397.0500000000002
1,25000,5.32,752.87,96000.0,37066.0,64.4,17.0,3.0,26131.192000000003,-1131.1920000000027
1,16800,9.99,542.01,95000.0,13264.0,58.7,34.0,5.0,17804.92,-1004.9199999999983
1,8000,9.99,258.1,44000.0,10882.0,29.6,31.0,2.0,8450.96,-450.9599999999991
1,4400,9.17,140.27,70000.0,5945.0,28.0,31.0,7.0,4666.02,-266.02000000000044
1,25000,8.19,785.61,128000.0,12416.0,20.4,32.0,6.0,26131.192000000003,-1131.1920000000027
1,15000,12.29,500.3,44200.0,10609.0,80.4,42.0,5.0,16953.9,-1953.9000000000015
1,32400,6.89,833.0390000000002,128000.0,27600.0,53.2,32.0,5.0,26131.192000000003,6268.807999999997
0,12725,12.39,425.03,66000.0,7745.0,54.5,24.0,8.0,6800.86,5924.14
1,23000,12.39,768.23,128000.0,13961.0,76.7,28.0,1.0,26131.192000000003,-3131.1920000000027
1,20000,10.99,654.68,75000.0,21357.0,67.8,8.0,4.0,21269.14,-1269.1399999999994
0,20000,13.66,680.26,74000.0,20236.0,82.6,18.0,2.0,10173.54,9826.46
1,6500,10.99,212.78,25000.0,6090.0,78.1,7.0,2.0,7327.84,-827.8400000000001
1,5275,13.99,180.27,30000.0,7457.0,85.0,20.0,8.0,6110.79,-835.79
